minute;gpm;total_periodic_gold;cum_periodic_gold;melee_num;ranged_num;siege_num;flagbearer_num;melee_gold;ranged_gold;siege_gold;flagbearer_gold;melee;ranged;siege;flagbearer;total_lane_gold;cum_lane_gold;small_num;medium_num;large_num;ancient_num;small_gold;medium_gold;large_gold;ancient_gold;small;medium;large;ancient;total_neutrals_gold;cum_neutrals_gold;bounty_gold;bounty_num;total_bounty_gold;cum_bounty_gold;total_tormentor_gold;cum_tormentor_gold;total_gold;cum_total_gold
180.0;150.5;376.25;110545.75;5.0;2;2.0;1.0;37;120;66;83;185.0;240;132.0;83.0;1920.0;425886.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;496800.0;360;2.0;3600.0;119060.0;3300;56100;11956.25;1208391.75
180.5;150.5;376.25;110922.0;6.0;2;0.0;0.0;37;120;66;83;222.0;240;0.0;0.0;1386.0;427272.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;496800.0;360;0.0;0.0;119060.0;0;56100;1762.25;1210154.0
181.0;150.5;376.25;111298.25;5.0;2;0.0;1.0;37;120;66;83;185.0;240;0.0;83.0;1524.0;428796.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;499560.0;360;0.0;0.0;119060.0;0;56100;4660.25;1214814.25
181.5;150.5;376.25;111674.5;6.0;2;0.0;0.0;37;120;66;83;222.0;240;0.0;0.0;1386.0;430182.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;499560.0;360;0.0;0.0;119060.0;0;56100;1762.25;1216576.5
182.0;150.5;376.25;112050.75;5.0;2;0.0;1.0;37;120;66;83;185.0;240;0.0;83.0;1524.0;431706.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;502320.0;360;0.0;0.0;119060.0;0;56100;4660.25;1221236.75
182.5;150.5;376.25;112427.0;6.0;2;0.0;0.0;37;120;66;83;222.0;240;0.0;0.0;1386.0;433092.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;502320.0;360;0.0;0.0;119060.0;0;56100;1762.25;1222999.0
183.0;150.5;376.25;112803.25;5.0;2;0.0;1.0;37;120;66;83;185.0;240;0.0;83.0;1524.0;434616.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;505080.0;360;2.0;3600.0;122660.0;0;56100;8260.25;1231259.25
183.5;150.5;376.25;113179.5;6.0;2;0.0;0.0;37;120;66;83;222.0;240;0.0;0.0;1386.0;436002.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;505080.0;360;0.0;0.0;122660.0;0;56100;1762.25;1233021.5
184.0;150.5;376.25;113555.75;5.0;2;0.0;1.0;37;120;66;83;185.0;240;0.0;83.0;1524.0;437526.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;507840.0;360;0.0;0.0;122660.0;0;56100;4660.25;1237681.75
184.5;150.5;376.25;113932.0;6.0;2;0.0;0.0;37;120;66;83;222.0;240;0.0;0.0;1386.0;438912.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;507840.0;360;0.0;0.0;122660.0;0;56100;1762.25;1239444.0
185.0;150.5;376.25;114308.25;5.0;2;2.0;1.0;37;120;66;83;185.0;240;132.0;83.0;1920.0;440832.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;510600.0;369;0.0;0.0;122660.0;0;56100;5056.25;1244500.25
185.5;150.5;376.25;114684.5;6.0;2;0.0;0.0;37;120;66;83;222.0;240;0.0;0.0;1386.0;442218.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;510600.0;369;0.0;0.0;122660.0;0;56100;1762.25;1246262.5
186.0;150.5;376.25;115060.75;5.0;2;0.0;1.0;37;120;66;83;185.0;240;0.0;83.0;1524.0;443742.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;513360.0;369;2.0;3690.0;126350.0;0;56100;8350.25;1254612.75
186.5;150.5;376.25;115437.0;6.0;2;0.0;0.0;37;120;66;83;222.0;240;0.0;0.0;1386.0;445128.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;513360.0;369;0.0;0.0;126350.0;0;56100;1762.25;1256375.0
187.0;150.5;376.25;115813.25;5.0;2;0.0;1.0;37;120;66;83;185.0;240;0.0;83.0;1524.0;446652.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;516120.0;369;0.0;0.0;126350.0;0;56100;4660.25;1261035.25
187.5;150.5;376.25;116189.5;6.0;2;0.0;0.0;37;123;66;83;222.0;246;0.0;0.0;1404.0;448056.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;516120.0;369;0.0;0.0;126350.0;0;56100;1780.25;1262815.5
188.0;150.5;376.25;116565.75;5.0;2;0.0;1.0;37;123;66;83;185.0;246;0.0;83.0;1542.0;449598.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;518880.0;369;0.0;0.0;126350.0;0;56100;4678.25;1267493.75
188.5;150.5;376.25;116942.0;6.0;2;0.0;0.0;37;123;66;83;222.0;246;0.0;0.0;1404.0;451002.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;518880.0;369;0.0;0.0;126350.0;0;56100;1780.25;1269274.0
189.0;150.5;376.25;117318.25;5.0;2;0.0;1.0;37;123;66;83;185.0;246;0.0;83.0;1542.0;452544.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;521640.0;369;2.0;3690.0;130040.0;0;56100;8368.25;1277642.25
189.5;150.5;376.25;117694.5;6.0;2;0.0;0.0;37;123;66;83;222.0;246;0.0;0.0;1404.0;453948.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;521640.0;369;0.0;0.0;130040.0;0;56100;1780.25;1279422.5
190.0;150.5;376.25;118070.75;5.0;2;2.0;1.0;37;123;66;83;185.0;246;132.0;83.0;1938.0;455886.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;524400.0;378;0.0;0.0;130040.0;3300;59400;8374.25;1287796.75
190.5;150.5;376.25;118447.0;6.0;2;0.0;0.0;37;123;66;83;222.0;246;0.0;0.0;1404.0;457290.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;524400.0;378;0.0;0.0;130040.0;0;59400;1780.25;1289577.0
191.0;150.5;376.25;118823.25;5.0;2;0.0;1.0;37;123;66;83;185.0;246;0.0;83.0;1542.0;458832.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;527160.0;378;0.0;0.0;130040.0;0;59400;4678.25;1294255.25
191.5;150.5;376.25;119199.5;6.0;2;0.0;0.0;37;123;66;83;222.0;246;0.0;0.0;1404.0;460236.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;527160.0;378;0.0;0.0;130040.0;0;59400;1780.25;1296035.5
192.0;150.5;376.25;119575.75;5.0;2;0.0;1.0;37;123;66;83;185.0;246;0.0;83.0;1542.0;461778.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;529920.0;378;2.0;3780.0;133820.0;0;59400;8458.25;1304493.75
192.5;150.5;376.25;119952.0;6.0;2;0.0;0.0;37;123;66;83;222.0;246;0.0;0.0;1404.0;463182.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;529920.0;378;0.0;0.0;133820.0;0;59400;1780.25;1306274.0
193.0;150.5;376.25;120328.25;5.0;2;0.0;1.0;37;123;66;83;185.0;246;0.0;83.0;1542.0;464724.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;532680.0;378;0.0;0.0;133820.0;0;59400;4678.25;1310952.25
193.5;150.5;376.25;120704.5;6.0;2;0.0;0.0;37;123;66;83;222.0;246;0.0;0.0;1404.0;466128.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;532680.0;378;0.0;0.0;133820.0;0;59400;1780.25;1312732.5
194.0;150.5;376.25;121080.75;5.0;2;0.0;1.0;37;123;66;83;185.0;246;0.0;83.0;1542.0;467670.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;535440.0;378;0.0;0.0;133820.0;0;59400;4678.25;1317410.75
194.5;150.5;376.25;121457.0;6.0;2;0.0;0.0;37;123;66;83;222.0;246;0.0;0.0;1404.0;469074.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;535440.0;378;0.0;0.0;133820.0;0;59400;1780.25;1319191.0
195.0;150.5;376.25;121833.25;5.0;2;2.0;1.0;37;126;66;83;185.0;252;132.0;83.0;1956.0;471030.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;538200.0;387;2.0;3870.0;137690.0;0;59400;8962.25;1328153.25
195.5;150.5;376.25;122209.5;6.0;2;0.0;0.0;37;126;66;83;222.0;252;0.0;0.0;1422.0;472452.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;538200.0;387;0.0;0.0;137690.0;0;59400;1798.25;1329951.5
196.0;150.5;376.25;122585.75;5.0;2;0.0;1.0;37;126;66;83;185.0;252;0.0;83.0;1560.0;474012.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;540960.0;387;0.0;0.0;137690.0;0;59400;4696.25;1334647.75
196.5;150.5;376.25;122962.0;6.0;2;0.0;0.0;37;126;66;83;222.0;252;0.0;0.0;1422.0;475434.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;540960.0;387;0.0;0.0;137690.0;0;59400;1798.25;1336446.0
197.0;150.5;376.25;123338.25;5.0;2;0.0;1.0;37;126;66;83;185.0;252;0.0;83.0;1560.0;476994.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;543720.0;387;0.0;0.0;137690.0;0;59400;4696.25;1341142.25
197.5;150.5;376.25;123714.5;6.0;2;0.0;0.0;37;126;66;83;222.0;252;0.0;0.0;1422.0;478416.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;543720.0;387;0.0;0.0;137690.0;0;59400;1798.25;1342940.5
198.0;150.5;376.25;124090.75;5.0;2;0.0;1.0;37;126;66;83;185.0;252;0.0;83.0;1560.0;479976.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;546480.0;387;2.0;3870.0;141560.0;0;59400;8566.25;1351506.75
198.5;150.5;376.25;124467.0;6.0;2;0.0;0.0;37;126;66;83;222.0;252;0.0;0.0;1422.0;481398.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;546480.0;387;0.0;0.0;141560.0;0;59400;1798.25;1353305.0
199.0;150.5;376.25;124843.25;5.0;2;0.0;1.0;37;126;66;83;185.0;252;0.0;83.0;1560.0;482958.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;549240.0;387;0.0;0.0;141560.0;0;59400;4696.25;1358001.25
199.5;150.5;376.25;125219.5;6.0;2;0.0;0.0;37;126;66;83;222.0;252;0.0;0.0;1422.0;484380.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;549240.0;387;0.0;0.0;141560.0;0;59400;1798.25;1359799.5
200.0;150.5;376.25;125595.75;5.0;2;2.0;1.0;37;126;66;83;185.0;252;132.0;83.0;1956.0;486336.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;552000.0;396;0.0;0.0;141560.0;3300;62700;8392.25;1368191.75
200.5;150.5;376.25;125972.0;6.0;2;0.0;0.0;37;126;66;83;222.0;252;0.0;0.0;1422.0;487758.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;552000.0;396;0.0;0.0;141560.0;0;62700;1798.25;1369990.0
201.0;150.5;376.25;126348.25;5.0;2;0.0;1.0;37;126;66;83;185.0;252;0.0;83.0;1560.0;489318.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;554760.0;396;2.0;3960.0;145520.0;0;62700;8656.25;1378646.25
201.5;150.5;376.25;126724.5;6.0;2;0.0;0.0;37;126;66;83;222.0;252;0.0;0.0;1422.0;490740.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;554760.0;396;0.0;0.0;145520.0;0;62700;1798.25;1380444.5
202.0;150.5;376.25;127100.75;5.0;2;0.0;1.0;37;126;66;83;185.0;252;0.0;83.0;1560.0;492300.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;557520.0;396;0.0;0.0;145520.0;0;62700;4696.25;1385140.75
202.5;150.5;376.25;127477.0;6.0;2;0.0;0.0;37;129;66;83;222.0;258;0.0;0.0;1440.0;493740.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;557520.0;396;0.0;0.0;145520.0;0;62700;1816.25;1386957.0
203.0;150.5;376.25;127853.25;5.0;2;0.0;1.0;37;129;66;83;185.0;258;0.0;83.0;1578.0;495318.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;560280.0;396;0.0;0.0;145520.0;0;62700;4714.25;1391671.25
203.5;150.5;376.25;128229.5;6.0;2;0.0;0.0;37;129;66;83;222.0;258;0.0;0.0;1440.0;496758.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;560280.0;396;0.0;0.0;145520.0;0;62700;1816.25;1393487.5
204.0;150.5;376.25;128605.75;5.0;2;0.0;1.0;37;129;66;83;185.0;258;0.0;83.0;1578.0;498336.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;563040.0;396;2.0;3960.0;149480.0;0;62700;8674.25;1402161.75
204.5;150.5;376.25;128982.0;6.0;2;0.0;0.0;37;129;66;83;222.0;258;0.0;0.0;1440.0;499776.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;563040.0;396;0.0;0.0;149480.0;0;62700;1816.25;1403978.0
205.0;150.5;376.25;129358.25;5.0;2;2.0;1.0;37;129;66;83;185.0;258;132.0;83.0;1974.0;501750.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;565800.0;405;0.0;0.0;149480.0;0;62700;5110.25;1409088.25
205.5;150.5;376.25;129734.5;6.0;2;0.0;0.0;37;129;66;83;222.0;258;0.0;0.0;1440.0;503190.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;565800.0;405;0.0;0.0;149480.0;0;62700;1816.25;1410904.5
206.0;150.5;376.25;130110.75;5.0;2;0.0;1.0;37;129;66;83;185.0;258;0.0;83.0;1578.0;504768.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;568560.0;405;0.0;0.0;149480.0;0;62700;4714.25;1415618.75
206.5;150.5;376.25;130487.0;6.0;2;0.0;0.0;37;129;66;83;222.0;258;0.0;0.0;1440.0;506208.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;568560.0;405;0.0;0.0;149480.0;0;62700;1816.25;1417435.0
207.0;150.5;376.25;130863.25;5.0;2;0.0;1.0;37;129;66;83;185.0;258;0.0;83.0;1578.0;507786.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;571320.0;405;2.0;4050.0;153530.0;0;62700;8764.25;1426199.25
207.5;150.5;376.25;131239.5;6.0;2;0.0;0.0;37;129;66;83;222.0;258;0.0;0.0;1440.0;509226.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;571320.0;405;0.0;0.0;153530.0;0;62700;1816.25;1428015.5
208.0;150.5;376.25;131615.75;5.0;2;0.0;1.0;37;129;66;83;185.0;258;0.0;83.0;1578.0;510804.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;574080.0;405;0.0;0.0;153530.0;0;62700;4714.25;1432729.75
208.5;150.5;376.25;131992.0;6.0;2;0.0;0.0;37;129;66;83;222.0;258;0.0;0.0;1440.0;512244.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;574080.0;405;0.0;0.0;153530.0;0;62700;1816.25;1434546.0
209.0;150.5;376.25;132368.25;5.0;2;0.0;1.0;37;129;66;83;185.0;258;0.0;83.0;1578.0;513822.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;576840.0;405;0.0;0.0;153530.0;0;62700;4714.25;1439260.25
209.5;150.5;376.25;132744.5;6.0;2;0.0;0.0;37;129;66;83;222.0;258;0.0;0.0;1440.0;515262.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;576840.0;405;0.0;0.0;153530.0;0;62700;1816.25;1441076.5
210.0;150.5;376.25;133120.75;5.0;2;2.0;1.0;37;132;66;83;185.0;264;132.0;83.0;1992.0;517254.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;579600.0;414;2.0;4140.0;157670.0;3300;66000;12568.25;1453644.75
210.5;150.5;376.25;133497.0;6.0;2;0.0;0.0;37;132;66;83;222.0;264;0.0;0.0;1458.0;518712.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;579600.0;414;0.0;0.0;157670.0;0;66000;1834.25;1455479.0
211.0;150.5;376.25;133873.25;5.0;2;0.0;1.0;37;132;66;83;185.0;264;0.0;83.0;1596.0;520308.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;582360.0;414;0.0;0.0;157670.0;0;66000;4732.25;1460211.25
211.5;150.5;376.25;134249.5;6.0;2;0.0;0.0;37;132;66;83;222.0;264;0.0;0.0;1458.0;521766.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;582360.0;414;0.0;0.0;157670.0;0;66000;1834.25;1462045.5
212.0;150.5;376.25;134625.75;5.0;2;0.0;1.0;37;132;66;83;185.0;264;0.0;83.0;1596.0;523362.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;585120.0;414;0.0;0.0;157670.0;0;66000;4732.25;1466777.75
212.5;150.5;376.25;135002.0;6.0;2;0.0;0.0;37;132;66;83;222.0;264;0.0;0.0;1458.0;524820.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;585120.0;414;0.0;0.0;157670.0;0;66000;1834.25;1468612.0
213.0;150.5;376.25;135378.25;5.0;2;0.0;1.0;37;132;66;83;185.0;264;0.0;83.0;1596.0;526416.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;587880.0;414;2.0;4140.0;161810.0;0;66000;8872.25;1477484.25
213.5;150.5;376.25;135754.5;6.0;2;0.0;0.0;37;132;66;83;222.0;264;0.0;0.0;1458.0;527874.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;587880.0;414;0.0;0.0;161810.0;0;66000;1834.25;1479318.5
214.0;150.5;376.25;136130.75;5.0;2;0.0;1.0;37;132;66;83;185.0;264;0.0;83.0;1596.0;529470.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;590640.0;414;0.0;0.0;161810.0;0;66000;4732.25;1484050.75
214.5;150.5;376.25;136507.0;6.0;2;0.0;0.0;37;132;66;83;222.0;264;0.0;0.0;1458.0;530928.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;590640.0;414;0.0;0.0;161810.0;0;66000;1834.25;1485885.0
215.0;150.5;376.25;136883.25;5.0;2;2.0;1.0;37;132;66;83;185.0;264;132.0;83.0;1992.0;532920.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;593400.0;423;0.0;0.0;161810.0;0;66000;5128.25;1491013.25
215.5;150.5;376.25;137259.5;6.0;2;0.0;0.0;37;132;66;83;222.0;264;0.0;0.0;1458.0;534378.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;593400.0;423;0.0;0.0;161810.0;0;66000;1834.25;1492847.5
216.0;150.5;376.25;137635.75;5.0;2;0.0;1.0;37;132;66;83;185.0;264;0.0;83.0;1596.0;535974.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;596160.0;423;2.0;4230.0;166040.0;0;66000;8962.25;1501809.75
216.5;150.5;376.25;138012.0;6.0;2;0.0;0.0;37;132;66;83;222.0;264;0.0;0.0;1458.0;537432.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;596160.0;423;0.0;0.0;166040.0;0;66000;1834.25;1503644.0
217.0;150.5;376.25;138388.25;5.0;2;0.0;1.0;37;132;66;83;185.0;264;0.0;83.0;1596.0;539028.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;598920.0;423;0.0;0.0;166040.0;0;66000;4732.25;1508376.25
217.5;150.5;376.25;138764.5;6.0;2;0.0;0.0;37;135;66;83;222.0;270;0.0;0.0;1476.0;540504.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;598920.0;423;0.0;0.0;166040.0;0;66000;1852.25;1510228.5
218.0;150.5;376.25;139140.75;5.0;2;0.0;1.0;37;135;66;83;185.0;270;0.0;83.0;1614.0;542118.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;601680.0;423;0.0;0.0;166040.0;0;66000;4750.25;1514978.75
218.5;150.5;376.25;139517.0;6.0;2;0.0;0.0;37;135;66;83;222.0;270;0.0;0.0;1476.0;543594.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;601680.0;423;0.0;0.0;166040.0;0;66000;1852.25;1516831.0
219.0;150.5;376.25;139893.25;5.0;2;0.0;1.0;37;135;66;83;185.0;270;0.0;83.0;1614.0;545208.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;604440.0;423;2.0;4230.0;170270.0;0;66000;8980.25;1525811.25
219.5;150.5;376.25;140269.5;6.0;2;0.0;0.0;37;135;66;83;222.0;270;0.0;0.0;1476.0;546684.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;604440.0;423;0.0;0.0;170270.0;0;66000;1852.25;1527663.5
220.0;150.5;376.25;140645.75;5.0;2;2.0;1.0;37;135;66;83;185.0;270;132.0;83.0;2010.0;548694.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;607200.0;432;0.0;0.0;170270.0;3300;69300;8446.25;1536109.75
220.5;150.5;376.25;141022.0;6.0;2;0.0;0.0;37;135;66;83;222.0;270;0.0;0.0;1476.0;550170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;607200.0;432;0.0;0.0;170270.0;0;69300;1852.25;1537962.0
221.0;150.5;376.25;141398.25;5.0;2;0.0;1.0;37;135;66;83;185.0;270;0.0;83.0;1614.0;551784.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;609960.0;432;0.0;0.0;170270.0;0;69300;4750.25;1542712.25
221.5;150.5;376.25;141774.5;6.0;2;0.0;0.0;37;135;66;83;222.0;270;0.0;0.0;1476.0;553260.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;609960.0;432;0.0;0.0;170270.0;0;69300;1852.25;1544564.5
222.0;150.5;376.25;142150.75;5.0;2;0.0;1.0;37;135;66;83;185.0;270;0.0;83.0;1614.0;554874.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;612720.0;432;2.0;4320.0;174590.0;0;69300;9070.25;1553634.75
222.5;150.5;376.25;142527.0;6.0;2;0.0;0.0;37;135;66;83;222.0;270;0.0;0.0;1476.0;556350.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;612720.0;432;0.0;0.0;174590.0;0;69300;1852.25;1555487.0
223.0;150.5;376.25;142903.25;5.0;2;0.0;1.0;37;135;66;83;185.0;270;0.0;83.0;1614.0;557964.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;615480.0;432;0.0;0.0;174590.0;0;69300;4750.25;1560237.25
223.5;150.5;376.25;143279.5;6.0;2;0.0;0.0;37;135;66;83;222.0;270;0.0;0.0;1476.0;559440.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;615480.0;432;0.0;0.0;174590.0;0;69300;1852.25;1562089.5
224.0;150.5;376.25;143655.75;5.0;2;0.0;1.0;37;135;66;83;185.0;270;0.0;83.0;1614.0;561054.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;618240.0;432;0.0;0.0;174590.0;0;69300;4750.25;1566839.75
224.5;150.5;376.25;144032.0;6.0;2;0.0;0.0;37;135;66;83;222.0;270;0.0;0.0;1476.0;562530.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;618240.0;432;0.0;0.0;174590.0;0;69300;1852.25;1568692.0
